spec/modules/vibe-resolver/PROP-003-dep-evolution.md	330	{#llm-virtual-caps}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	349	{#subskill-rationale}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	358	{#subskill-recursion}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	362	{#subskill-describes}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	370	{#interface-tags}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	402	{#conditional-deps}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	418	{#req-conditional-grammar}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	424	{#design-conditional-when-to-use}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	430	{#req-conditional-fixpoint}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	436	{#req-conditional-host-invariance}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	442	{#req-conditional-composition}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	448	{#i18n}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	452	{#i18n-naming}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	481	{#i18n-fallback}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	492	{#i18n-prefs}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	514	{#i18n-fields}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	549	{#i18n-lockfile}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	562	{#manifest}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	631	{#lockfile-v3}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	674	{#cli}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	694	{#migration}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	708	{#algorithm}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	710	{#rule-encoding}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	733	{#solver-phases}
spec/modules/vibe-resolver/PROP-003-dep-evolution.md	745	{#determinism}
